id,kingdom,phylum,class,order,family,genus,species,n_train_samples,n_val_samples
09073,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,suffulta,50,10
02480,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Diplacodes,bipunctata,50,10
04081,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,petechia,50,10
01585,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,precationis,50,10
09449,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,majalis,50,10
09918,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Blechnaceae,Lomaria,discolor,50,10
06416,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,annua,50,10
00323,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Halyzia,sedecimguttata,50,10
08352,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Houstonia,pusilla,50,10
09843,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,virginiana,50,10
08077,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Spartium,junceum,50,10
05912,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Milla,biflora,50,10
09464,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,dalibarda,50,10
01962,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygonia,satyrus,50,10
07062,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Verbesina,encelioides,50,10
00014,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope,appensa,50,10
08277,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Matelea,reticulata,50,10
00907,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Microtheoris,vibicalis,50,10
07925,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,pulcherrima,50,10
06545,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Zizia,aptera,50,10
00003,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Spirobranchus,cariniferus,50,10
00179,Animalia,Arthropoda,Insecta,Blattodea,Blattidae,Periplaneta,americana,50,10
07677,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,racemosa,50,10
02695,Animalia,Arthropoda,Insecta,Phasmida,Phasmatidae,Clitarchus,hookeri,50,10
09505,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,pumila,50,10
02461,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,unguiculatus,50,10
09403,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Petrophytum,caespitosum,50,10
04424,Animalia,Chordata,Aves,Piciformes,Picidae,Campephilus,guatemalensis,50,10
07700,Plantae,Tracheophyta,Magnoliopsida,Ericales,Diapensiaceae,Diapensia,lapponica,50,10
09015,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Metrosideros,diffusa,50,10
02404,Animalia,Arthropoda,Insecta,Odonata,Cordulegastridae,Cordulegaster,diastatops,50,10
05369,Animalia,Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Belocaulus,angustipes,50,10
04898,Animalia,Chordata,Reptilia,Squamata,Colubridae,Cemophora,coccinea,50,10
03753,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,corone,50,10
05692,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,gibbosa,50,10
03035,Animalia,Chordata,Amphibia,Anura,Ranidae,Odorrana,swinhoana,50,10
01374,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Iambrix,salsala,50,10
04036,Animalia,Chordata,Aves,Passeriformes,Paridae,Periparus,ater,50,10
04916,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hypsiglena,ochrorhynchus,50,10
09148,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,trifoliolata,50,10
02365,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,aspersum,50,10
00198,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,nemoralis,50,10
02666,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Conocephalus,brevipennis,50,10
00567,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Leptoglossus,clypealis,50,10
05034,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Holbrookia,maculata,50,10
07441,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Rabelera,holostea,50,10
01798,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Boloria,epithore,50,10
06610,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,trifida,50,10
02433,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Ictinogomphus,rapax,50,10
05208,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Oreaster,reticulatus,50,10
01156,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,betularia,50,10
09555,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,trifoliata,50,10
05620,Fungi,Basidiomycota,Agaricomycetes,Boletales,Tapinellaceae,Tapinella,atrotomentosa,50,10
03099,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,viridescens,50,10
03485,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,tricolor,50,10
08168,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,alba,50,10
05420,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Usnea,rubicunda,50,10
04121,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,atrogularis,50,10
07588,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Parnassia,glauca,50,10
06015,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cypripedium,montanum,50,10
05942,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,schidigera,50,10
01141,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Zanclognatha,pedipilalis,50,10
06193,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Trillium,albidum,50,10
09515,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,chamaedryoides,50,10
05116,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,horridus,50,10
04885,Animalia,Chordata,Reptilia,Squamata,Anguidae,Ophisaurus,attenuatus,50,10
05797,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Colocasia,esculenta,50,10
08608,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Pedicularis,labradorica,50,10
08797,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,marginata,50,10
00856,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Zeuzera,pyrina,50,10
00987,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Bulia,deducta,50,10
09569,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,glabrum,50,10
00436,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Chrysomya,megacephala,50,10
08400,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,americana,50,10
02474,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Celithemis,elisa,50,10
06470,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Lycopodium,fastigiatum,50,10
02921,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Phycodurus,eques,50,10
03836,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,psaltria,50,10
01089,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Nyctemera,annulata,50,10
08362,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Richardia,grandiflora,50,10
08658,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,barbatus,50,10
00891,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Glyphodes,onychinalis,50,10
08823,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Stillingia,texana,50,10
07110,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,siphilitica,50,10
00040,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,oaxacensis,50,10
04113,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,iliaca,50,10
06504,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,50,10
07617,Plantae,Tracheophyta,Magnoliopsida,Cornales,Nyssaceae,Nyssa,sylvatica,50,10
05020,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Lacerta,viridis,50,10
07622,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Bryonia,cretica,50,10
04784,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,cyclopis,50,10
09567,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,floridanum,50,10
00799,Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Ammophila,procera,50,10
06868,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Layia,glandulosa,50,10
01194,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Dysphania,militaris,50,10
09781,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,deppeana,50,10
05996,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Aplectrum,hyemale,50,10
08662,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,digitalis,50,10
00540,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Tylozygus,bifidus,50,10
09091,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,acetosella,50,10
05243,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Pyganodon,grandis,50,10
03787,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,calandra,50,10
08589,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Conopholis,alpina,50,10
00005,Animalia,Arthropoda,Arachnida,Araneae,Antrodiaetidae,Atypoides,riversi,50,10
00914,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Palpita,magniferalis,50,10
04016,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,oriolus,50,10
02845,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Thalassoma,lucasanum,50,10
03858,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Pygochelidon,cyanoleuca,50,10
04189,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,pusilla,50,10
01268,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nematocampa,resistaria,50,10
07645,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,dioica,50,10
08443,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Hedeoma,acinoides,50,10
09081,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nuphar,polysepala,50,10
05563,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,micaceus,50,10
04564,Animalia,Chordata,Aves,Suliformes,Anhingidae,Anhinga,anhinga,50,10
08956,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malva,assurgentiflora,50,10
07179,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Nemophila,menziesii,50,10
00127,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Sidymella,trapezia,50,10
00454,Animalia,Arthropoda,Insecta,Diptera,Ptychopteridae,Bittacomorpha,clavipes,50,10
07468,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Viscaria,vulgaris,50,10
04845,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis,50,10
04470,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,ambiguus,50,10
03771,Animalia,Chordata,Aves,Passeriformes,Corvidae,Nucifraga,columbiana,50,10
04776,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,palliata,50,10
00161,Animalia,Arthropoda,Chilopoda,Scutigeromorpha,Scutigeridae,Scutigera,coleoptrata,50,10
08937,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Ceiba,pentandra,50,10
02832,Animalia,Chordata,Actinopterygii,Perciformes,Kyphosidae,Tilodon,sexfasciatus,50,10
00057,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Frontinella,pyramitela,50,10
08583,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,purpurea,50,10
04106,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,lincolnii,50,10
08019,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,falcata,50,10
01596,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Chrysodeixis,eriosoma,50,10
00778,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,rubicundus,50,10
05535,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,epipterygia,50,10
04634,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,aries,50,10
07965,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Glycyrrhiza,lepidota,50,10
03302,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Amazilia,violiceps,50,10
05132,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,50,10
02177,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Ceratomia,catalpae,50,10
06182,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Prosartes,hookeri,50,10
02281,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,Archimantis,latistyla,50,10
09816,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,banksiana,50,10
07239,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,pratensis,50,10
02989,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,gratiosa,50,10
01236,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,demissaria,50,10
09874,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,telmateia,50,10
01498,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,arota,50,10
09780,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,communis,50,10
07552,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,maculosa,50,10
05678,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Ganoderma,brownii,50,10
07691,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,balfourii,50,10
09075,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Taraxia,ovata,50,10
08682,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,rugelii,50,10
02800,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Lepomis,auritus,50,10
00745,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,modoc,50,10
06191,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Toxicoscordion,fremontii,50,10
05896,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dichelostemma,congestum,50,10
05399,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia,cristatella,50,10
09632,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,malvaceum,50,10
06631,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,douglasiana,50,10
08339,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,boreale,50,10
04843,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,aureogaster,50,10
02557,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Rhyothemis,graphiptera,50,10
02486,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,collocata,50,10
09844,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pseudotsuga,menziesii,50,10
02139,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Calephelis,nemesis,50,10
00641,Animalia,Arthropoda,Insecta,Hemiptera,Phylloxeridae,Daktulosphaira,vitifoliae,50,10
00669,Animalia,Arthropoda,Insecta,Hemiptera,Scutelleridae,Tectocoris,diophthalmus,50,10
09543,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,molle,50,10
06981,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,triangularis,50,10
06063,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,sphegodes,50,10
00735,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,rosae,50,10
01968,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Smyrna,blomfildia,50,10
05117,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,molossus,50,10
03103,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandrina,perspicillata,50,10
07055,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Trixis,californica,50,10
09903,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,rhizophyllum,50,10
09510,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Laportea,canadensis,50,10
04168,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Hypsipetes,leucocephalus,50,10
05546,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,dryophilus,50,10
02887,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Archosargus,probatocephalus,50,10
02459,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,rectangularis,50,10
01672,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthodes,majuscula,50,10
02827,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Haemulon,flavolineatum,50,10
06290,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Ficinia,spiralis,50,10
00563,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Euthochtha,galeator,50,10
00068,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Dolomedes,scriptus,50,10
05294,Animalia,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,loui,50,10
09000,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lythrum,alatum,50,10
02809,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,annularis,50,10
07566,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,crispus,50,10
09284,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Trollius,asiaticus,50,10
03688,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,caudatus,50,10
01548,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acontia,lucida,50,10
09360,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,spicata,50,10
04824,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Eutamias,sibiricus,50,10
09779,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,californica,50,10
05512,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Fistulinaceae,Fistulina,hepatica,50,10
06473,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Phlegmariurus,varius,50,10
09721,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,barbarum,50,10
05983,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Romulea,rosea,50,10
04432,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,rubiginosus,50,10
02559,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Rhyothemis,variegata,50,10
01966,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Siproeta,epaphus,50,10
06604,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,artemisiifolia,50,10
00113,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Enoplognatha,ovata,50,10
04229,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator,maximus,50,10
00630,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Nezara,viridula,50,10
03107,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Triturus,carnifex,50,10
05768,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Bazzania,trilobata,50,10
01625,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Eurois,occulta,50,10
08346,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hamelia,patens,50,10
08161,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,sativa,50,10
08450,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,stoechas,50,10
01668,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Noctua,pronuba,50,10
07106,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Lobelia,kalmii,50,10
02019,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,garamas,50,10
00429,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Promachus,rufipes,50,10
06911,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Osteospermum,moniliferum,50,10
00059,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Hogna,radiata,50,10
00060,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Rabidosa,rabida,50,10
07983,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,palustris,50,10
05007,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,turcicus,50,10
01776,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Anartia,fatima,50,10
02739,Animalia,Arthropoda,Malacostraca,Decapoda,Sesarmidae,Aratus,pisonii,50,10
01281,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Paleacrita,vernata,50,10
03867,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,phoeniceus,50,10
08235,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,asperula,50,10
08305,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,pneumonanthe,50,10
06455,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Alpinia,zerumbet,50,10
01188,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Didymoctenia,exsuperata,50,10
02676,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Microcentrum,rhombifolium,50,10
04222,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Ramphocelus,carbo,50,10
04282,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,50,10
08528,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Vitex,rotundifolia,50,10
01719,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Tyta,luctuosa,50,10
02858,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Perca,flavescens,50,10
00526,Animalia,Arthropoda,Insecta,Hemiptera,Cercopidae,Prosapia,bicincta,50,10
02463,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Lestes,virens,50,10
00674,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Anthophora,californica,50,10
07024,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,lanceolatum,50,10
02824,Animalia,Chordata,Actinopterygii,Perciformes,Girellidae,Girella,tricuspidata,50,10
01902,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lethe,europa,50,10
07219,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Berteroa,incana,50,10
07057,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Uropappus,lindleyi,50,10
01364,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,tages,50,10
05831,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Serenoa,repens,50,10
01192,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Digrammia,ocellinata,50,10
00343,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Rhynchophorus,ferrugineus,50,10
03364,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,wilsonia,50,10
07720,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Chimaphila,maculata,50,10
08752,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Persea,americana,50,10
07485,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Calyptridium,monandrum,50,10
09340,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula,purshiana,50,10
08001,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,arizonicus,50,10
03559,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,torquata,50,10
01797,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Boloria,dia,50,10
03848,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,neoxena,50,10
05816,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,natans,50,10
09650,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Chrysosplenium,americanum,50,10
09140,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Serruria,fasciflora,50,10
07382,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Hamatocactus,hamatacanthus,50,10
09521,Plantae,Tracheophyta,Magnoliopsida,Santalales,Santalaceae,Colpoon,compressum,50,10
07656,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Plectritis,congesta,50,10
05154,Animalia,Chordata,Reptilia,Testudines,Emydidae,Trachemys,venusta,50,10
03425,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,pacificus,50,10
00758,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecia,pilosula,50,10
06501,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,carota,50,10
06511,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ferula,communis,50,10
09762,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,mustangensis,50,10
08532,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,cornuta,50,10
09697,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,hederacea,50,10
02702,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Faxonius,virilis,50,10
08870,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,discolor,50,10
00748,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,pennsylvanicus,50,10
