id,kingdom,phylum,class,order,family,genus,species,n_train_samples,n_val_samples
04963,Animalia,Chordata,Reptilia,Squamata,Colubridae,Storeria,occipitomaculata,300,10
01150,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Alsophila,pometaria,199,10
00703,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,terricola,300,10
06230,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Bolboschoenus,maritimus,231,10
01661,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Mythimna,convecta,191,10
05645,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Ileodictyon,cibarium,300,10
08958,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malva,neglecta,300,10
03335,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Sarcoramphus,papa,223,10
03094,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,serratus,188,10
01253,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lomographa,vestaliata,300,10
06272,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,viridula,179,10
08853,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,tenellus,219,10
05745,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Hylocomium,splendens,300,10
04047,Animalia,Chordata,Aves,Passeriformes,Parulidae,Cardellina,pusilla,300,10
06127,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Uvularia,grandiflora,300,10
02647,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllus,pennsylvanicus,300,10
08251,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,purpurascens,272,10
01643,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lateroligia,ophiogramma,181,10
06524,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Osmorhiza,claytonii,277,10
09736,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,diphyllum,292,10
06085,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ponerorchis,cucullata,186,10
07235,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,flexuosa,200,10
01920,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melanargia,galathea,300,10
02407,Animalia,Arthropoda,Insecta,Odonata,Cordulegastridae,Cordulegaster,obliqua,201,10
00954,Animalia,Arthropoda,Insecta,Lepidoptera,Drepanidae,Drepana,bilineata,296,10
00885,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,icciusalis,300,10
03168,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Ictinia,plumbea,167,10
00710,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,californica,208,10
07745,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Gaylussacia,baccata,300,10
02444,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Archilestes,californicus,190,10
02039,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Parnassius,clodius,300,10
07814,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Ipomopsis,longiflora,206,10
00216,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Scaphinotus,angusticollis,181,10
07047,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tithonia,tubaeformis,292,10
00093,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,clarus,300,10
08931,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Adansonia,digitata,300,10
07343,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Coryphantha,macromeris,179,10
03700,Animalia,Chordata,Aves,Passeriformes,Artamidae,Strepera,graculina,300,10
09397,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Kerria,japonica,201,10
08591,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Cordylanthus,rigidus,158,10
04365,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardeola,grayii,300,10
01514,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Plebejus,idas,300,10
06860,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,biennis,261,10
09867,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,fluviatile,300,10
07637,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,laciniatus,300,10
04167,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Hypsipetes,amaurotis,300,10
02716,Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Grapsus,tenuicrustatus,270,10
01347,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Calpodes,ethlius,300,10
01822,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Colobura,dirce,268,10
08427,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,reptans,300,10
03805,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Uraeginthus,angolensis,300,10
00683,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,californicus,300,10
06299,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Scirpus,microcarpus,257,10
07201,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Pholistoma,auritum,300,10
05136,Animalia,Chordata,Reptilia,Testudines,Emydidae,Actinemys,marmorata,300,10
07002,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,nemoralis,300,10
09617,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,obtusatum,219,10
08517,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,cubense,179,10
08736,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Verbena,halei,300,10
08389,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Pelargonium,capitatum,300,10
05630,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,triplex,200,10
01809,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,ehrenbergii,259,10
07997,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,angustifolius,168,10
04681,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,rufus,300,10
09305,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Fatoua,villosa,294,10
04892,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Bradypodion,pumilum,286,10
04699,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,frenata,300,10
07100,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Jasione,montana,300,10
00320,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Epilachna,mexicana,180,10
09976,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Myriopteris,aurea,236,10
02600,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Aidemona,azteca,300,10
09346,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,humboldtiana,230,10
08227,Plantae,Tracheophyta,Magnoliopsida,Garryales,Garryaceae,Garrya,lindheimeri,163,10
05953,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Phormium,tenax,300,10
08510,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,coccinea,164,10
09673,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Tiarella,trifoliata,300,10
02601,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Aiolopus,strepens,263,10
00948,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Uresiphita,reversalis,300,10
00576,Animalia,Arthropoda,Insecta,Hemiptera,Flatidae,Metcalfa,pruinosa,300,10
04110,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,fusca,300,10
01332,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Amblyscirtes,celia,277,10
00189,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,livida,300,10
01446,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,dumetorum,268,10
08560,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis,tenuifolia,300,10
07634,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Centranthus,ruber,300,10
05717,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Calocera,cornea,300,10
05284,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,foliatum,278,10
04820,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,notatus,300,10
06613,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anisocarpus,madioides,300,10
00992,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Callistege,mi,173,10
09787,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,oxycedrus,164,10
05422,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Vulpicida,pinastri,300,10
05737,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Leucobryum,glaucum,300,10
00629,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Murgantia,histrionica,300,10
09994,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Woodsiaceae,Woodsia,obtusa,300,10
05913,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Muilla,maritima,300,10
01079,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,jucunda,300,10
04771,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,simum,300,10
01393,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Polites,mystic,300,10
00480,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Milesia,virginiensis,300,10
05051,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,magister,300,10
01073,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lycomorpha,pholus,300,10
01615,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Diastema,tigris,165,10
06151,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Clintonia,borealis,300,10
03500,Animalia,Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,parasiticus,300,10
03061,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,macrodactylum,300,10
02942,Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,americanus,300,10
02638,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Trimerotropis,verruculata,231,10
04216,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Eucometis,penicillata,156,10
09962,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Polypodium,virginianum,300,10
09422,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,emarginata,295,10
06787,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium,capillifolium,300,10
08993,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Conocarpus,erectus,300,10
02011,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,bianor,177,10
04542,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,otus,300,10
07490,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,parviflora,202,10
02145,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,Melanis,pixe,300,10
02985,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,chrysoscelis,300,10
00909,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Nacoleia,rhoeoalis,300,10
04566,Animalia,Chordata,Aves,Suliformes,Anhingidae,Anhinga,novaehollandiae,300,10
05317,Animalia,Mollusca,Gastropoda,Nudibranchia,Myrrhinidae,Hermissenda,crassicornis,300,10
05825,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Phoenix,canariensis,300,10
07005,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,rugosa,300,10
09376,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Dryas,octopetala,300,10
04124,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,passerina,300,10
09004,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Trapa,natans,300,10
06056,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Oeceoclades,maculata,192,10
01748,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Peridea,angulosa,300,10
09219,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aquilegia,flavescens,300,10
09086,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nymphaea,odorata,300,10
04756,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,townsendii,300,10
04294,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus,pertinax,300,10
06059,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,fusca,221,10
05698,Fungi,Basidiomycota,Agaricomycetes,Russulales,Auriscalpiaceae,Auriscalpium,vulgare,263,10
03387,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,africanus,300,10
06612,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anaphalis,margaritacea,300,10
02033,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,rutulus,300,10
05155,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Mauremys,leprosa,202,10
04946,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,alleghaniensis,300,10
00670,Animalia,Arthropoda,Insecta,Hemiptera,Tessaratomidae,Tessaratoma,papillosa,300,10
04536,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,minor,300,10
02993,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,squirella,300,10
02154,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Callosamia,angulifera,300,10
06312,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Luzula,campestris,162,10
01892,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,orithya,300,10
03933,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Myzomela,sanguinolenta,163,10
06779,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,sumatrensis,300,10
03447,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,hypoleucos,300,10
05188,Animalia,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,Corynactis,californica,207,10
05806,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Spirodela,polyrhiza,300,10
08289,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,erythraea,300,10
05176,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,elegantissima,300,10
00934,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,purpuralis,196,10
04831,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,flaviventris,300,10
03837,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,spinus,300,10
04988,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,cristatellus,300,10
04673,Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,culpaeus,226,10
04452,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,erythrocephalus,300,10
05259,Animalia,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,canaliculata,300,10
02866,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Abudefduf,vaigiensis,300,10
04595,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,melanocephalus,300,10
04722,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Rhynchonycteris,naso,300,10
01259,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Macaria,pustularia,300,10
04939,Animalia,Chordata,Reptilia,Squamata,Colubridae,Nerodia,floridana,211,10
04888,Animalia,Chordata,Reptilia,Squamata,Boidae,Boa,imperator,300,10
09946,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,lonchitis,300,10
08508,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,byzantina,173,10
04116,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Peucaea,ruficauda,300,10
02354,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,translata,300,10
02219,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,chersis,291,10
00394,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllopertha,horticola,300,10
09189,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Pseudofumaria,lutea,283,10
08928,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Hudsonia,tomentosa,299,10
01454,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Castalius,rosimon,300,10
08434,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,douglasii,300,10
00072,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Pisaurina,mira,300,10
04553,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,asio,300,10
05719,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces,chrysospermus,300,10
07287,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleome,viscosa,160,10
04086,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,tigrina,300,10
00421,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Dioctria,hyalipennis,300,10
06969,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,ampullaceus,237,10
06375,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Elymus,virginicus,300,10
09683,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,californica,300,10
09804,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Larix,laricina,300,10
00901,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Lineodes,integra,300,10
07051,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Trichoptilium,incisum,176,10
03177,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pernis,apivorus,300,10
02852,Animalia,Chordata,Actinopterygii,Perciformes,Moronidae,Morone,americana,186,10
09676,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia,macrostegia,300,10
04481,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Poliocephalus,poliocephalus,250,10
02770,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,atratulus,213,10
05909,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Maianthemum,stellatum,300,10
08059,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Securigera,varia,300,10
07918,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,purshii,300,10
01985,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,braziliensis,228,10
02799,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Ambloplites,rupestris,300,10
02470,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Brachymesia,gravida,300,10
09487,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sorbaria,sorbifolia,300,10
09614,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,dasyphyllum,159,10
00943,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Sitochroa,palealis,300,10
09323,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,herbaceus,300,10
08655,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Mohavea,confertiflora,300,10
05889,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Chlorogalum,pomeridianum,300,10
06323,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Andropogon,glomeratus,300,10
01344,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius,oileus,300,10
09420,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,cerasifera,300,10
06332,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Avena,barbata,214,10
04056,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,ruficapilla,300,10
01372,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hesperia,leonardus,190,10
05851,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Crinum,asiaticum,155,10
00814,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Dolichovespula,arenaria,300,10
03927,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Caligavis,chrysops,300,10
07034,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tagetes,lunulata,300,10
01176,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Colotois,pennaria,187,10
09405,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Physocarpus,capitatus,300,10
01320,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Triphosa,haesitata,261,10
04941,Animalia,Chordata,Reptilia,Squamata,Colubridae,Nerodia,sipedon,300,10
02798,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,novaezelandiae,293,10
03279,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anthracoceros,albirostris,300,10
08104,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vachellia,constricta,299,10
05026,Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Duberria,lutrix,153,10
07938,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecytisus,ruthenicus,283,10
05976,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,verna,167,10
06730,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cotula,australis,300,10
05103,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,niloticus,300,10
09827,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,monophylla,300,10
03173,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Necrosyrtes,monachus,300,10
03077,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,fuscus,300,10
03697,Animalia,Chordata,Aves,Passeriformes,Artamidae,Cracticus,nigrogularis,300,10
02068,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Delias,hyparete,225,10
06885,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Madia,gracilis,300,10
04714,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Neomonachus,schauinslandi,246,10
06119,Plantae,Tracheophyta,Liliopsida,Commelinales,Pontederiaceae,Pontederia,crassipes,300,10
04541,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,flammeus,300,10
08459,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,vulgare,300,10
01726,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Diphthera,festiva,300,10
07049,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,porrifolius,300,10
02535,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthetrum,chrysis,300,10
03685,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,schoenobaenus,300,10
08624,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus,puniceus,300,10
09124,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Banksia,integrifolia,257,10
05770,Plantae,Marchantiophyta,Marchantiopsida,Lunulariales,Lunulariaceae,Lunularia,cruciata,300,10
00594,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Spilostethus,saxatilis,217,10
09410,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,gracilis,288,10
09020,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Metrosideros,robusta,206,10
06079,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Platanthera,lacera,300,10
02722,Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,americanus,185,10
01761,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Acraea,horta,300,10
04375,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,novaehollandiae,300,10
00571,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Leptoglossus,zonatus,300,10
02568,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,meridionale,209,10
06705,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,discolor,300,10
00353,Animalia,Arthropoda,Insecta,Coleoptera,Lampyridae,Ellychnia,corrusca,300,10
02263,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothis,sulfureana,300,10
01556,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acronicta,insularis,300,10
01905,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Lexias,pardalis,300,10
03673,Animalia,Chordata,Aves,Gruiformes,Rallidae,Zapornia,flavirostra,262,10
09034,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia,amoena,158,10
07577,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Celastrus,orbiculatus,300,10
07916,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,mollissimus,260,10
00811,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Ancistrocerus,antilope,166,10
06825,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus,debilis,300,10
06485,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,sylvestris,300,10
06226,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,fasciculata,300,10
05784,Plantae,Tracheophyta,Gnetopsida,Ephedrales,Ephedraceae,Ephedra,viridis,207,10
06510,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Falcaria,vulgaris,189,10
05506,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,iodes,300,10
00252,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Sphaenothecus,bilineatus,159,10
05275,Animalia,Mollusca,Gastropoda,Littorinimorpha,Struthiolariidae,Struthiolaria,papulosa,156,10
02047,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anteos,maerula,253,10
05613,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,citrinum,300,10
05542,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Sarcomyxa,serotina,294,10
06917,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Packera,paupercula,196,10
01303,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Rhodometra,sacraria,300,10
